customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,Contract_Month-to-month,Contract_One year,Contract_Two year,InternetService_DSL,InternetService_Fiber optic,InternetService_No,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,tenure_group,avg_monthly_spend,num_services,charge_per_service,high_monthly_charges,LTV,engagement_score,value_segment,heuristic_risk,churn_probability,churn_prediction,risk_level
1017-FBQMM,0,0,1,1,62,1,1,0,1,0,1,1,1,1,106.05,6703.5,0,0,1,0,0,1,0,0,1,0,0,Loyal,108.12096774193547,6,17.675,1,6575.099999999999,6,High Value,Low Risk,0.15243414,0,Low Risk
3001-CBHLQ,1,1,1,0,32,1,1,0,0,1,1,1,1,1,104.9,3351.55,1,1,0,0,0,1,0,0,0,1,0,Mature,104.7359375,6,17.483333333333334,1,3356.8,6,High Value,High Risk,0.6190255,1,Medium Risk
1985-MBRYP,0,0,0,0,43,1,0,0,0,0,0,0,0,1,19.65,779.25,0,0,0,1,0,0,1,1,0,0,0,Mature,18.12209302325581,1,19.65,0,844.9499999999999,1,Low Value,Low Risk,0.03152112,0,Low Risk
6158-DWPZT,1,0,1,0,9,0,0,0,0,0,0,0,0,0,24.1,259.8,1,0,1,0,1,0,0,1,0,0,0,New,28.866666666666667,0,24.1,0,216.9,0,Low Value,Low Risk,0.25047386,0,Low Risk
9372-TXXPS,0,0,1,0,60,1,0,1,1,0,1,0,0,0,59.85,3483.45,0,0,0,1,1,0,0,1,0,0,0,Loyal,58.0575,4,14.9625,0,3591.0,4,High Value,Low Risk,0.007853834,0,Low Risk
3259-QMXUN,1,0,1,0,58,1,1,1,1,1,0,1,1,1,86.1,4890.5,0,0,0,1,1,0,0,0,0,1,0,Loyal,84.31896551724138,7,12.3,1,4993.799999999999,7,High Value,Low Risk,0.0400538,0,Low Risk
1015-JPFYW,1,0,0,1,7,1,0,0,0,0,0,0,0,0,19.45,136.75,0,0,1,0,0,0,1,0,0,0,1,New,19.535714285714285,1,19.45,0,136.15,1,Low Value,Low Risk,0.033200696,0,Low Risk
6645-MXQJT,1,0,1,1,2,1,0,1,0,0,0,1,1,0,97.1,184.15,0,1,0,0,0,1,0,0,0,1,0,New,92.075,4,24.275,1,194.2,4,Low Value,High Risk,0.48635364,1,Medium Risk
4360-QRAVE,1,1,0,0,37,0,0,0,1,1,0,0,0,0,36.65,1315.0,0,1,0,0,1,0,0,0,0,1,0,Mature,35.54054054054054,2,18.325,0,1356.05,2,Low Value,Medium Risk,0.28289238,1,Low Risk
8433-WPJTV,0,1,1,1,65,1,1,0,0,1,1,1,1,1,103.9,6767.1,0,0,1,0,0,1,0,1,0,0,0,Loyal,104.10923076923078,6,17.316666666666666,1,6753.5,6,High Value,Low Risk,0.12868853,0,Low Risk
5804-JMYIO,0,0,1,1,39,1,0,0,0,0,0,0,0,0,19.75,757.95,0,0,0,1,0,0,1,0,0,0,1,Mature,19.434615384615388,1,19.75,0,770.25,1,Low Value,Low Risk,0.022315431,0,Low Risk
3763-GCZHZ,1,0,1,0,66,1,1,0,1,0,1,1,1,1,104.05,6890.0,1,0,1,0,0,1,0,0,0,1,0,Loyal,104.3939393939394,6,17.341666666666665,1,6867.3,6,High Value,Low Risk,0.48610842,1,Medium Risk
6484-LATFU,1,0,0,0,68,1,1,0,0,0,0,0,0,0,24.55,1657.4,0,0,0,1,0,0,1,0,0,0,1,Loyal,24.373529411764707,2,12.275,0,1669.4,2,High Value,Low Risk,0.012290583,0,Low Risk
7599-NTMDP,0,0,1,1,62,0,0,1,1,0,1,1,0,0,48.7,3008.55,0,0,0,1,1,0,0,1,0,0,0,Loyal,48.525000000000006,4,12.175,0,3019.4,4,High Value,Low Risk,0.005687649,0,Low Risk
0772-GYEQQ,1,0,0,0,3,1,0,0,0,1,1,1,0,1,88.35,262.05,1,1,0,0,0,1,0,0,0,0,1,New,87.35000000000001,4,22.0875,1,265.04999999999995,4,Low Value,High Risk,0.8319785,1,High Risk
0536-ACXIP,0,0,1,0,72,1,1,1,1,1,0,1,1,1,109.55,8165.1,0,0,0,1,0,1,0,0,0,1,0,Loyal,113.40416666666668,7,15.65,1,7887.599999999999,7,High Value,Low Risk,0.027793175,0,Low Risk
0936-NQLJU,0,0,1,0,41,1,0,0,0,0,0,0,0,0,20.65,875.55,0,0,0,1,0,0,1,0,1,0,0,Mature,21.35487804878049,1,20.65,0,846.65,1,Low Value,Low Risk,0.010138026,0,Low Risk
4831-EOBFE,1,0,1,1,29,1,0,1,0,0,0,1,1,0,94.65,2649.15,1,1,0,0,0,1,0,0,1,0,0,Mature,91.35,4,23.6625,1,2744.8500000000004,4,High Value,High Risk,0.4258624,1,Medium Risk
1575-KRZZE,0,0,0,0,4,1,0,1,1,0,0,0,0,0,55.2,220.65,0,1,0,0,1,0,0,0,0,1,0,New,55.1625,3,18.4,0,220.8,3,Low Value,High Risk,0.35707828,1,Low Risk
3251-YMVWZ,1,0,0,0,53,1,1,0,0,0,0,0,0,0,24.05,1301.9,0,0,1,0,0,0,1,1,0,0,0,Loyal,24.56415094339623,2,12.025,0,1274.65,2,Low Value,Low Risk,0.032839507,0,Low Risk
4102-OQUPX,1,1,1,0,1,1,1,0,0,0,0,0,0,1,74.4,74.4,1,1,0,0,0,1,0,0,0,1,0,New,74.4,2,37.2,1,74.4,2,Low Value,High Risk,0.9228927,1,High Risk
9170-GYZJC,0,0,1,1,41,1,1,1,1,1,1,0,1,0,79.9,3326.2,1,1,0,0,1,0,0,0,1,0,0,Mature,81.12682926829268,7,11.414285714285716,1,3275.9,7,High Value,Medium Risk,0.2514581,0,Low Risk
4884-LEVMQ,1,0,1,0,39,1,0,0,0,0,0,0,0,1,20.45,790.0,0,0,0,1,0,0,1,1,0,0,0,Mature,20.256410256410252,1,20.45,0,797.55,1,Low Value,Low Risk,0.00995045,0,Low Risk
8857-CUPFQ,1,0,1,0,63,1,0,0,0,0,0,0,0,0,19.25,1237.65,0,0,0,1,0,0,1,0,0,0,1,Loyal,19.645238095238096,1,19.25,0,1212.75,1,Low Value,Low Risk,0.019512463,0,Low Risk
7610-TVOPG,1,0,0,0,15,1,1,0,0,0,0,0,0,1,26.35,378.6,0,1,0,0,0,0,1,0,0,1,0,Developing,25.24,2,13.175,0,395.25,2,Low Value,Medium Risk,0.25128034,0,Low Risk
3638-DIMPH,0,0,1,0,13,1,0,0,0,0,0,0,0,0,43.8,592.65,0,0,1,0,1,0,0,0,0,1,0,Developing,45.58846153846154,1,43.8,0,569.4,1,Low Value,Low Risk,0.10905978,0,Low Risk
1845-ZLLIG,1,0,0,0,1,1,0,0,1,0,0,0,0,1,50.15,50.15,0,1,0,0,1,0,0,0,0,0,1,New,50.15,2,25.075,0,50.15,2,Low Value,High Risk,0.47062162,1,Medium Risk
8559-WNQZS,1,0,0,0,1,1,0,0,0,0,0,0,0,0,20.45,20.45,0,0,0,1,0,0,1,0,0,0,1,New,20.45,1,20.45,0,20.45,1,Low Value,Low Risk,0.050411876,0,Low Risk
3999-QGRJH,1,1,0,0,8,1,0,0,0,0,0,0,0,1,69.7,560.85,1,1,0,0,0,1,0,0,0,1,0,New,70.10625,1,69.7,0,557.6,1,Low Value,High Risk,0.6173647,1,Medium Risk
1699-UOTXU,1,0,0,0,60,1,0,1,1,1,0,0,0,0,61.4,3638.25,0,0,0,1,1,0,0,0,0,1,0,Loyal,60.6375,4,15.35,0,3684.0,4,High Value,Low Risk,0.03007508,0,Low Risk
2454-RPBRZ,0,1,1,0,12,1,1,0,1,1,0,1,0,1,98.1,1060.2,1,1,0,0,0,1,0,0,0,1,0,New,88.35000000000001,5,19.62,1,1177.1999999999998,5,Low Value,High Risk,0.8636,1,High Risk
0635-WKOLD,1,0,1,0,40,1,1,0,1,0,1,1,0,0,70.75,2921.75,0,0,1,0,1,0,0,0,1,0,0,Mature,73.04375,5,14.15,1,2830.0,5,High Value,Low Risk,0.06554041,0,Low Risk
5993-JSUWV,0,0,0,0,66,1,0,1,1,1,0,0,0,1,61.15,4017.45,0,0,0,1,1,0,0,1,0,0,0,Loyal,60.87045454545454,4,15.2875,0,4035.9,4,High Value,Low Risk,0.02103113,0,Low Risk
4518-FZBSX,1,0,1,1,42,1,0,0,0,0,0,0,0,0,20.25,854.9,0,0,1,0,0,0,1,0,0,0,1,Mature,20.354761904761904,1,20.25,0,850.5,1,Low Value,Low Risk,0.008562337,0,Low Risk
5387-ASZNZ,0,1,0,0,66,1,1,1,1,0,1,0,0,1,63.85,4174.35,0,0,1,0,1,0,0,0,1,0,0,Loyal,63.24772727272728,5,12.77,0,4214.1,5,High Value,Low Risk,0.06051758,0,Low Risk
6988-CJEYV,1,0,0,0,49,1,1,0,1,0,0,1,1,0,98.7,4920.55,0,1,0,0,0,1,0,0,0,1,0,Loyal,100.41938775510204,5,19.74,1,4836.3,5,High Value,High Risk,0.60274833,1,Medium Risk
2002-MZHWP,0,0,0,0,1,1,0,0,0,0,0,0,0,0,20.5,20.5,1,1,0,0,0,0,1,0,0,0,1,New,20.5,1,20.5,0,20.5,1,Low Value,High Risk,0.70348436,1,High Risk
3097-FQTVJ,0,0,0,0,41,1,0,0,0,0,0,0,0,0,20.0,810.3,0,0,0,1,0,0,1,0,0,0,1,Mature,19.76341463414634,1,20.0,0,820.0,1,Low Value,Low Risk,0.013609949,0,Low Risk
5465-BUBFA,0,0,1,1,41,1,0,0,0,0,0,0,0,0,19.3,772.4,0,0,0,1,0,0,1,1,0,0,0,Mature,18.839024390243903,1,19.3,0,791.3000000000001,1,Low Value,Low Risk,0.015755111,0,Low Risk
7299-GNVPL,0,0,1,1,23,1,0,1,1,0,1,0,0,0,84.4,1936.85,0,1,0,0,0,1,0,0,0,0,1,Developing,84.2108695652174,4,21.1,1,1941.2,4,High Value,High Risk,0.19217181,0,Low Risk
9743-DQKQW,1,0,0,0,3,0,0,0,0,0,0,0,0,0,25.1,79.8,0,1,0,0,1,0,0,0,0,1,0,New,26.6,0,25.1,0,75.30000000000001,0,Low Value,High Risk,0.7696541,1,High Risk
1215-VFYVK,0,0,0,0,4,0,0,1,0,1,1,0,1,0,48.25,202.25,0,1,0,0,1,0,0,0,0,0,1,New,50.5625,4,12.0625,0,193.0,4,Low Value,High Risk,0.2866718,1,Low Risk
9371-BITHB,0,0,1,1,52,1,0,0,0,0,0,0,0,0,19.85,1070.5,0,0,0,1,0,0,1,0,0,0,1,Loyal,20.58653846153846,1,19.85,0,1032.2,1,Low Value,Low Risk,0.013256679,0,Low Risk
2265-CYWIV,0,1,1,0,4,1,1,1,0,0,0,1,1,1,99.6,347.65,1,1,0,0,0,1,0,0,0,1,0,New,86.9125,5,19.92,1,398.4,5,Low Value,High Risk,0.81904674,1,High Risk
9093-FPDLG,0,0,0,0,11,1,0,0,1,1,1,0,1,1,94.2,999.9,0,1,0,0,0,1,0,0,0,1,0,New,90.9,5,18.84,1,1036.2,5,Low Value,High Risk,0.53993297,1,Medium Risk
0541-FITGH,0,0,1,0,2,1,0,1,0,0,0,0,1,1,62.15,113.1,0,1,0,0,1,0,0,0,0,0,1,New,56.55,3,20.716666666666665,0,124.3,3,Low Value,High Risk,0.19669744,0,Low Risk
6985-HAYWX,0,0,1,0,26,1,1,0,1,0,0,0,0,0,79.3,2015.8,0,1,0,0,0,1,0,1,0,0,0,Mature,77.53076923076922,3,26.433333333333334,1,2061.8,3,High Value,High Risk,0.28250802,1,Low Risk
7508-KBIMB,1,0,1,1,24,1,0,1,0,1,0,0,0,1,56.25,1454.25,0,0,1,0,1,0,0,0,1,0,0,Developing,60.59375,3,18.75,0,1350.0,3,Low Value,Low Risk,0.03249085,0,Low Risk
6838-HVLXG,0,0,0,0,12,1,0,0,0,0,0,0,0,0,20.3,246.7,0,1,0,0,0,0,1,0,0,0,1,New,20.558333333333334,1,20.3,0,243.6,1,Low Value,Medium Risk,0.10394336,0,Low Risk
2277-DJJDL,1,1,1,0,60,1,1,0,0,0,1,1,1,1,99.0,6017.9,0,1,0,0,0,1,0,0,0,1,0,Loyal,100.29833333333332,5,19.8,1,5940.0,5,High Value,High Risk,0.4840806,1,Medium Risk
1897-OKVMW,0,0,1,1,64,1,1,1,1,1,1,1,1,1,90.6,5817.45,0,0,0,1,1,0,0,0,0,0,1,Loyal,90.89765625,8,11.325,1,5798.4,8,High Value,Low Risk,0.006040756,0,Low Risk
5485-ITNPC,1,0,1,0,66,1,0,1,1,1,1,1,1,1,85.9,5595.3,0,0,0,1,1,0,0,1,0,0,0,Loyal,84.77727272727273,7,12.271428571428572,1,5669.400000000001,7,High Value,Low Risk,0.013540407,0,Low Risk
0233-FTHAV,0,0,0,0,60,1,1,0,0,1,0,0,0,1,79.2,4765.0,0,0,1,0,0,1,0,1,0,0,0,Loyal,79.41666666666667,3,26.4,1,4752.0,3,High Value,Low Risk,0.041270584,0,Low Risk
4644-PIZRT,1,0,1,1,17,1,1,1,0,1,0,1,0,1,70.35,1201.65,0,0,1,0,1,0,0,1,0,0,0,Developing,70.68529411764706,5,14.07,0,1195.9499999999998,5,Low Value,Low Risk,0.033813022,0,Low Risk
8922-NPKBJ,1,0,1,1,42,1,0,0,0,0,0,0,0,0,19.35,867.3,0,0,0,1,0,0,1,0,0,0,1,Mature,20.65,1,19.35,0,812.7,1,Low Value,Low Risk,0.0088788,0,Low Risk
2740-TVLFN,1,0,0,0,1,1,1,0,0,0,0,0,0,1,50.15,50.15,0,1,0,0,1,0,0,0,0,1,0,New,50.15,2,25.075,0,50.15,2,Low Value,High Risk,0.6931982,1,Medium Risk
7771-CFQRQ,0,0,1,1,47,1,0,0,1,0,1,0,1,0,63.8,3007.25,0,0,0,1,1,0,0,1,0,0,0,Mature,63.984042553191486,4,15.95,0,2998.6,4,High Value,Low Risk,0.022766115,0,Low Risk
9512-PHSMG,0,0,1,0,10,1,0,0,0,0,0,0,0,1,20.55,252.75,0,1,0,0,0,0,1,0,0,0,1,New,25.275,1,20.55,0,205.5,1,Low Value,High Risk,0.08148661,0,Low Risk
6963-EZQEE,1,1,1,0,70,1,1,1,1,1,1,1,1,1,88.55,6306.5,0,0,0,1,1,0,0,0,1,0,0,Loyal,90.09285714285714,8,11.06875,1,6198.5,8,High Value,Low Risk,0.014734081,0,Low Risk
2452-KDRRH,1,1,0,0,67,1,1,0,0,1,0,1,1,1,101.4,6841.05,0,1,0,0,0,1,0,0,1,0,0,Loyal,102.10522388059702,5,20.28,1,6793.8,5,High Value,High Risk,0.4887303,1,Medium Risk
2004-OCQXK,0,0,0,0,1,1,0,0,0,0,0,0,1,1,81.95,81.95,1,1,0,0,0,1,0,0,0,1,0,New,81.95,2,40.975,1,81.95,2,Low Value,High Risk,0.92170876,1,High Risk
5027-QPKTE,1,0,1,0,7,1,0,0,0,0,0,0,0,1,69.35,451.1,1,1,0,0,0,1,0,0,0,1,0,New,64.44285714285715,1,69.35,0,485.44999999999993,1,Low Value,High Risk,0.6154162,1,Medium Risk
4146-SVFUD,1,0,0,0,1,1,0,0,0,0,0,0,0,0,44.6,44.6,0,1,0,0,1,0,0,0,0,0,1,New,44.6,1,44.6,0,44.6,1,Low Value,High Risk,0.64213306,1,Medium Risk
1564-HJUVY,1,0,0,0,4,1,0,0,1,0,1,1,0,1,63.75,226.2,0,1,0,0,1,0,0,1,0,0,0,New,56.55,4,15.9375,0,255.0,4,Low Value,High Risk,0.13181023,0,Low Risk
3617-XLSGQ,0,0,1,1,66,1,1,1,1,1,0,1,1,0,109.25,7082.5,0,0,0,1,0,1,0,1,0,0,0,Loyal,107.31060606060606,7,15.607142857142858,1,7210.5,7,High Value,Low Risk,0.14314097,0,Low Risk
7517-LDMPS,0,0,0,0,12,1,0,0,1,0,0,0,1,1,84.6,1017.35,0,1,0,0,0,1,0,0,0,1,0,New,84.77916666666667,3,28.2,1,1015.2,3,Low Value,High Risk,0.82455736,1,High Risk
7244-KXYZN,0,0,0,0,24,1,0,0,0,0,0,0,0,0,20.45,527.35,0,0,1,0,0,0,1,0,1,0,0,Developing,21.972916666666663,1,20.45,0,490.8,1,Low Value,Low Risk,0.013389164,0,Low Risk
5226-NOZFC,1,0,0,0,26,1,0,0,1,0,0,1,0,1,85.75,2146.5,0,1,0,0,0,1,0,0,0,1,0,Mature,82.5576923076923,3,28.58333333333333,1,2229.5,3,High Value,High Risk,0.7141079,1,High Risk
2672-HUYVI,0,0,0,0,6,1,0,0,0,0,0,1,1,1,91.1,455.3,1,1,0,0,0,1,0,0,0,1,0,New,75.88333333333334,3,30.366666666666664,1,546.5999999999999,3,Low Value,High Risk,0.86581224,1,High Risk
1400-WIVLL,1,0,1,0,57,1,1,0,0,1,1,1,1,0,107.95,5969.85,0,0,0,1,0,1,0,0,0,1,0,Loyal,104.7342105263158,6,17.991666666666667,1,6153.150000000001,6,High Value,Low Risk,0.19445556,0,Low Risk
7508-MYBOG,1,0,1,0,14,1,1,0,0,0,0,1,0,1,86.1,1235.55,1,1,0,0,0,1,0,0,0,1,0,Developing,88.25357142857142,3,28.7,1,1205.4,3,Low Value,High Risk,0.7714519,1,High Risk
8148-NLEGT,0,0,1,1,42,1,1,0,0,0,0,0,0,0,22.95,1014.25,0,0,0,1,0,0,1,0,0,1,0,Mature,24.14880952380953,2,11.475,0,963.9,2,Low Value,Low Risk,0.015444864,0,Low Risk
0148-DCDOS,1,0,0,0,25,1,1,0,0,0,0,1,1,1,94.7,2362.1,1,1,0,0,0,1,0,1,0,0,0,Mature,94.484,4,23.675,1,2367.5,4,High Value,High Risk,0.6924652,1,Medium Risk
8347-GDTMP,0,0,1,0,64,1,0,0,0,0,0,0,0,0,19.45,1225.65,0,0,0,1,0,0,1,0,1,0,0,Loyal,19.15078125,1,19.45,0,1244.8,1,Low Value,Low Risk,0.018004829,0,Low Risk
9992-RRAMN,1,0,1,0,22,1,1,0,0,0,0,0,1,1,85.1,1873.7,1,1,0,0,0,1,0,0,0,1,0,Developing,85.16818181818182,3,28.366666666666664,1,1872.2,3,High Value,High Risk,0.76499593,1,High Risk
6746-WAUWT,1,0,0,0,19,1,0,0,0,0,0,0,0,1,19.7,386.5,0,0,1,0,0,0,1,0,1,0,0,Developing,20.34210526315789,1,19.7,0,374.3,1,Low Value,Low Risk,0.0141550945,0,Low Risk
0310-MVLET,0,0,1,1,61,1,1,0,1,0,0,1,1,1,99.15,6010.05,1,1,0,0,0,1,0,0,0,1,0,Loyal,98.52540983606558,5,19.83,1,6048.150000000001,5,High Value,High Risk,0.29466018,1,Low Risk
0428-IKYCP,1,0,1,0,22,1,0,0,0,1,0,1,0,1,87.0,1850.65,0,1,0,0,0,1,0,1,0,0,0,Developing,84.12045454545455,3,29.0,1,1914.0,3,High Value,High Risk,0.26494384,0,Low Risk
4550-VBOFE,1,1,1,0,70,1,1,0,1,1,0,1,1,1,102.95,7101.5,1,1,0,0,0,1,0,0,0,1,0,Loyal,101.45,6,17.158333333333335,1,7206.5,6,High Value,High Risk,0.6778227,1,Medium Risk
2187-PKZAY,1,0,0,0,12,1,0,0,0,0,0,0,1,1,79.95,1043.4,0,1,0,0,0,1,0,1,0,0,0,New,86.95,2,39.975,1,959.4,2,Low Value,High Risk,0.6955704,1,Medium Risk
4003-OCTMP,0,0,1,0,31,1,0,1,0,0,1,0,1,1,64.0,1910.75,0,0,1,0,1,0,0,0,0,1,0,Mature,61.63709677419355,4,16.0,0,1984.0,4,High Value,Low Risk,0.035197306,0,Low Risk
6652-YFFJO,0,0,0,0,11,1,0,0,0,0,0,1,1,1,64.9,716.1,0,1,0,0,1,0,0,0,0,1,0,New,65.10000000000001,3,21.633333333333336,0,713.9000000000001,3,Low Value,High Risk,0.50594234,1,Medium Risk
7225-IILWY,1,0,1,1,68,1,1,0,0,0,0,0,0,0,25.75,1686.15,0,0,0,1,0,0,1,0,0,0,1,Loyal,24.796323529411765,2,12.875,0,1751.0,2,High Value,Low Risk,0.006907406,0,Low Risk
5248-RPYWW,0,1,1,1,72,1,1,1,1,1,1,1,1,1,90.15,6716.45,0,0,0,1,1,0,0,1,0,0,0,Loyal,93.28402777777778,8,11.26875,1,6490.8,8,High Value,Low Risk,0.0029578719,0,Low Risk
7923-IYJWY,1,1,0,0,67,1,1,1,1,1,1,1,1,1,116.1,7839.85,0,0,0,1,0,1,0,0,1,0,0,Loyal,117.01268656716418,8,14.5125,1,7778.7,8,High Value,Low Risk,0.25060314,0,Low Risk
3170-GWYKC,0,0,0,0,60,1,0,1,0,1,1,1,1,1,104.95,6236.75,0,1,0,0,0,1,0,1,0,0,0,Loyal,103.94583333333334,6,17.491666666666667,1,6297.0,6,High Value,High Risk,0.23635575,0,Low Risk
5696-QURRL,1,0,0,0,1,1,0,0,0,0,0,0,0,1,45.05,45.05,1,1,0,0,1,0,0,0,0,0,1,New,45.05,1,45.05,0,45.05,1,Low Value,High Risk,0.671831,1,Medium Risk
7409-KIUTL,0,1,0,1,1,1,0,0,0,0,0,0,0,1,71.0,71.0,1,1,0,0,0,1,0,0,0,1,0,New,71.0,1,71.0,1,71.0,1,Low Value,High Risk,0.87738776,1,High Risk
9830-ECLEN,1,0,1,1,58,0,0,1,1,1,0,1,0,0,50.0,2919.85,0,0,1,0,1,0,0,0,0,0,1,Loyal,50.34224137931034,4,12.5,0,2900.0,4,High Value,Low Risk,0.031833656,0,Low Risk
1732-VHUBQ,0,1,1,1,47,1,0,0,0,0,0,0,0,0,70.55,3309.25,1,1,0,0,0,1,0,1,0,0,0,Mature,70.40957446808511,1,70.55,1,3315.85,1,High Value,High Risk,0.40165588,1,Medium Risk
0495-RVCBF,0,0,0,0,1,1,0,0,0,0,0,0,1,1,79.7,79.7,1,1,0,0,0,1,0,0,0,1,0,New,79.7,2,39.85,1,79.7,2,Low Value,High Risk,0.96038854,1,High Risk
2668-TZSPS,1,0,0,0,1,1,0,0,0,0,0,0,0,0,20.45,20.45,0,1,0,0,0,0,1,0,0,0,1,New,20.45,1,20.45,0,20.45,1,Low Value,High Risk,0.4904328,1,Medium Risk
7854-EDSSA,1,0,0,0,22,1,1,1,1,0,0,0,0,0,59.0,1254.7,1,1,0,0,1,0,0,0,0,1,0,Developing,57.03181818181818,4,14.75,0,1298.0,4,Low Value,Medium Risk,0.27032894,1,Low Risk
8869-TORSS,0,0,0,0,48,1,0,1,0,1,1,0,0,1,60.35,2896.4,1,0,1,0,1,0,0,0,1,0,0,Mature,60.34166666666667,4,15.0875,0,2896.8,4,High Value,Low Risk,0.07294832,0,Low Risk
7446-SFAOA,0,0,1,0,37,1,0,0,0,0,0,0,0,1,19.85,717.5,0,0,1,0,0,0,1,1,0,0,0,Mature,19.39189189189189,1,19.85,0,734.45,1,Low Value,Low Risk,0.0557589,0,Low Risk
9522-ZSINC,1,0,0,0,13,1,0,0,0,0,0,0,0,1,19.95,253.8,0,0,1,0,0,0,1,0,0,1,0,Developing,19.523076923076925,1,19.95,0,259.35,1,Low Value,Low Risk,0.08388834,0,Low Risk
8234-GSZYK,1,0,0,0,43,1,1,0,0,0,0,0,0,0,26.45,1110.05,0,0,0,1,0,0,1,1,0,0,0,Mature,25.81511627906977,2,13.225,0,1137.35,2,Low Value,Low Risk,0.033126976,0,Low Risk
6505-OZNPG,0,0,0,0,6,0,0,1,1,1,1,1,1,1,63.4,348.8,0,0,0,1,1,0,0,0,0,0,1,New,58.13333333333333,6,10.566666666666666,0,380.4,6,Low Value,Low Risk,0.039849255,0,Low Risk
6164-HAQTX,1,0,0,0,71,0,0,1,1,1,1,1,0,0,53.95,3888.65,0,0,0,1,1,0,0,1,0,0,0,Loyal,54.76971830985916,5,10.79,0,3830.45,5,High Value,Low Risk,0.0054605897,0,Low Risk
0679-IDSTG,0,1,1,1,1,1,0,0,0,0,0,0,0,1,69.25,69.25,1,1,0,0,0,1,0,0,0,1,0,New,69.25,1,69.25,0,69.25,1,Low Value,High Risk,0.93675405,1,High Risk
7765-LWVVH,0,0,1,1,72,1,1,1,1,0,0,1,0,1,95.1,6843.15,0,0,0,1,0,1,0,0,0,1,0,Loyal,95.04375,5,19.02,1,6847.2,5,High Value,Low Risk,0.023509381,0,Low Risk
1658-TJVOA,0,1,0,0,6,1,0,1,0,0,0,0,0,1,74.1,450.9,0,1,0,0,0,1,0,0,0,1,0,New,75.14999999999999,2,37.05,1,444.6,2,Low Value,High Risk,0.6590954,1,Medium Risk
0953-LGOVU,1,0,1,1,12,0,0,0,1,0,1,0,0,0,35.5,432.25,0,1,0,0,1,0,0,0,0,0,1,New,36.020833333333336,2,17.75,0,426.0,2,Low Value,Medium Risk,0.075132124,0,Low Risk
2115-BFTIW,1,0,0,0,25,1,0,0,0,0,0,0,0,0,70.95,1767.35,1,1,0,0,0,1,0,0,0,0,1,Mature,70.694,1,70.95,1,1773.75,1,High Value,High Risk,0.39056885,1,Low Risk
4692-NNQRU,0,0,1,0,21,1,0,0,0,1,1,0,0,0,79.2,1742.45,0,0,1,0,0,1,0,0,0,1,0,Developing,82.97380952380952,3,26.4,1,1663.2,3,High Value,Low Risk,0.124124564,0,Low Risk
7742-MYPGI,0,0,1,1,6,1,0,0,0,0,1,0,0,1,48.8,297.35,0,1,0,0,1,0,0,0,0,0,1,New,49.55833333333334,2,24.4,0,292.79999999999995,2,Low Value,High Risk,0.22874995,0,Low Risk
0611-DFXKO,1,0,1,0,20,1,0,0,0,0,0,1,1,1,89.0,1820.45,1,1,0,0,0,1,0,0,0,0,1,Developing,91.0225,3,29.666666666666668,1,1780.0,3,High Value,High Risk,0.56198543,1,Medium Risk
7780-OTDSO,1,0,1,0,18,1,1,1,0,0,0,1,1,1,99.4,1742.95,1,1,0,0,0,1,0,0,0,1,0,Developing,96.83055555555556,5,19.880000000000003,1,1789.2,5,High Value,High Risk,0.84958273,1,High Risk
9619-GSATL,0,0,0,0,43,1,0,0,1,0,1,0,0,0,55.45,2444.25,0,0,1,0,1,0,0,0,0,1,0,Mature,56.843023255813954,3,18.48333333333333,0,2384.35,3,High Value,Low Risk,0.1256193,0,Low Risk
5622-UEJFI,0,0,1,1,35,1,1,0,0,0,0,0,0,1,25.4,949.8,0,0,0,1,0,0,1,0,1,0,0,Mature,27.13714285714285,2,12.7,0,889.0,2,Low Value,Low Risk,0.026688948,0,Low Risk
9747-DDZOS,0,0,0,0,1,1,0,0,0,1,0,0,0,0,73.5,73.5,1,1,0,0,0,1,0,1,0,0,0,New,73.5,2,36.75,1,73.5,2,Low Value,High Risk,0.7165945,1,High Risk
0674-DGMAQ,1,1,1,0,32,1,1,0,1,1,0,0,1,1,93.5,2970.8,0,1,0,0,0,1,0,0,0,1,0,Mature,92.8375,5,18.7,1,2992.0,5,High Value,High Risk,0.41560006,1,Medium Risk
6203-HBZPA,1,0,0,0,52,0,0,1,1,1,1,1,1,0,63.9,3334.95,0,0,0,1,1,0,0,0,1,0,0,Loyal,64.13365384615385,6,10.65,0,3322.8,6,High Value,Low Risk,0.028563403,0,Low Risk
0484-FFVBJ,1,0,0,0,32,1,0,0,0,0,0,1,1,1,64.85,2010.95,0,0,1,0,1,0,0,1,0,0,0,Mature,62.8421875,3,21.616666666666664,0,2075.2,3,High Value,Low Risk,0.08988562,0,Low Risk
0301-FIDRB,0,0,1,1,72,0,0,1,1,1,1,1,1,1,63.8,4684.3,0,0,0,1,1,0,0,1,0,0,0,Loyal,65.05972222222222,6,10.633333333333333,0,4593.599999999999,6,High Value,Low Risk,0.0064913076,0,Low Risk
